movimentacao_id,colaborador_id,data,ano,mes,tipo,empresa,funcao,setor_rh,unidade_inferida
254,165,2023-07-03,2023,7,Admissão,CENTRO DE ENSINO,SERVICOS GERAIS,Operacional,
255,165,2023-09-01,2023,9,Desligamento,CENTRO DE ENSINO,SERVICOS GERAIS,Operacional,
256,168,2023-08-02,2023,8,Admissão,CENTRO DE ENSINO,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
257,148,2023-04-03,2023,4,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
258,148,2023-08-01,2023,8,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
259,94,2022-05-23,2022,5,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
260,94,2024-01-31,2024,1,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
261,277,2025-08-08,2025,8,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
262,8,2019-09-02,2019,9,Admissão,CENTRO DE ENSINO,AUX DE MANUT PREDIAL,Operacional,
263,8,2022-05-11,2022,5,Desligamento,CENTRO DE ENSINO,AUX DE MANUT PREDIAL,Operacional,
264,189,2024-02-01,2024,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
265,278,2025-08-11,2025,8,Admissão,CENTRO DE ENSINO,PROFESSOR(A) DE EDUCACAO FISICA - ENSINO,Docente,
266,75,2022-03-02,2022,3,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
267,75,2022-04-15,2022,4,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
268,23,2020-02-03,2020,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
269,23,2022-12-15,2022,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
270,80,2022-04-07,2022,4,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
271,80,2022-09-06,2022,9,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
272,203,2024-05-02,2024,5,Admissão,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
273,203,2024-06-25,2024,6,Desligamento,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
274,252,2025-02-04,2025,2,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
275,230,2024-11-04,2024,11,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
276,33,2020-02-03,2020,2,Admissão,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
277,33,2024-12-05,2024,12,Desligamento,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
278,124,2022-11-01,2022,11,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
279,124,2024-02-20,2024,2,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
280,269,2025-07-07,2025,7,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
281,269,2025-11-24,2025,11,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
282,244,2025-02-03,2025,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A)DE REDACAO - FUNDAMENTAL II,Docente,
283,244,2025-12-18,2025,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)DE REDACAO - FUNDAMENTAL II,Docente,
284,129,2022-12-13,2022,12,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO II,Administrativo,
285,166,2023-07-04,2023,7,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
286,166,2023-08-03,2023,8,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
287,207,2024-08-02,2024,8,Admissão,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
288,207,2026-01-16,2026,1,Desligamento,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
289,169,2023-08-02,2023,8,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
290,169,2023-12-18,2023,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
291,96,2022-06-02,2022,6,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
292,96,2022-12-01,2022,12,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
293,81,2022-04-14,2022,4,Admissão,CENTRO DE ENSINO,PORTEIRO,Operacional,
294,81,2022-08-16,2022,8,Desligamento,CENTRO DE ENSINO,PORTEIRO,Operacional,
295,62,2022-02-01,2022,2,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
296,62,2022-07-31,2022,7,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
297,76,2022-03-18,2022,3,Admissão,CENTRO DE ENSINO,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
298,76,2023-08-03,2023,8,Desligamento,CENTRO DE ENSINO,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
299,55,2021-11-22,2021,11,Admissão,CENTRO DE ENSINO,SUPERVISOR ADM E FIN,Administrativo,
300,55,2021-12-10,2021,12,Desligamento,CENTRO DE ENSINO,SUPERVISOR ADM E FIN,Administrativo,
301,72,2022-03-02,2022,3,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
302,72,2024-12-02,2024,12,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
303,149,2023-04-03,2023,4,Admissão,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
304,149,2023-05-02,2023,5,Desligamento,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
305,247,2025-02-03,2025,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A) POLIVALENTE - 1o ANO,Docente,
306,56,2022-01-21,2022,1,Admissão,CENTRO DE ENSINO,ANALISTA FINANCEIRO,Administrativo,
307,56,2024-05-02,2024,5,Desligamento,CENTRO DE ENSINO,ANALISTA FINANCEIRO,Administrativo,
308,139,2023-02-07,2023,2,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
309,139,2024-04-01,2024,4,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
310,262,2025-04-08,2025,4,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
311,219,2024-09-19,2024,9,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
312,219,2025-01-24,2025,1,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
313,240,2025-01-27,2025,1,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
314,155,2023-05-02,2023,5,Admissão,CENTRO DE ENSINO,ANALISTA FINANCEIRO,Administrativo,
315,155,2024-05-02,2024,5,Desligamento,CENTRO DE ENSINO,ANALISTA FINANCEIRO,Administrativo,
316,253,2025-02-03,2025,2,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
317,253,2025-12-22,2025,12,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
318,235,2025-01-27,2025,1,Admissão,CENTRO DE ENSINO,ASSIST COORDENACAO,Apoio Pedagógico,
319,101,2022-08-01,2022,8,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
320,101,2022-09-01,2022,9,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
321,209,2024-09-02,2024,9,Admissão,CENTRO DE ENSINO,PROFESSOR(A)DE INGLES,Docente,
322,209,2025-03-10,2025,3,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)DE INGLES,Docente,
323,279,2025-08-13,2025,8,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
324,279,2026-02-02,2026,2,Desligamento,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
325,46,2021-03-01,2021,3,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
326,46,2022-12-15,2022,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
327,152,2023-04-03,2023,4,Admissão,CENTRO DE ENSINO,PSICOPEDAGOGO (A),Apoio Pedagógico,
328,152,2024-01-31,2024,1,Desligamento,CENTRO DE ENSINO,PSICOPEDAGOGO (A),Apoio Pedagógico,
329,174,2023-08-18,2023,8,Admissão,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
330,174,2024-01-10,2024,1,Desligamento,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
331,48,2021-06-01,2021,6,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
332,132,2023-01-09,2023,1,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
333,132,2024-01-31,2024,1,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
334,287,2026-02-02,2026,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A) NIVEL SUPERIOR EDUCACAO INF,Docente,
335,190,2024-02-01,2024,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
336,237,2025-01-27,2025,1,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
337,276,2025-08-08,2025,8,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
338,84,2022-05-02,2022,5,Admissão,CENTRO DE ENSINO,AUX DE MANUT PREDIAL,Operacional,
339,84,2024-08-13,2024,8,Desligamento,CENTRO DE ENSINO,AUX DE MANUT PREDIAL,Operacional,
340,241,2025-01-27,2025,1,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
341,241,2025-05-30,2025,5,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
342,122,2022-11-01,2022,11,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
343,122,2023-04-20,2023,4,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
344,141,2023-02-01,2023,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
345,141,2023-12-18,2023,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
346,285,2026-01-20,2026,1,Admissão,CENTRO DE ENSINO,PROFESSOR(A) FUNDAMENTAL I,Docente,
347,50,2021-08-02,2021,8,Admissão,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
348,50,2023-02-01,2023,2,Desligamento,CENTRO DE ENSINO,PSICOLOGO(A),Clínico,
349,67,2022-03-02,2022,3,Admissão,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
350,67,2023-02-08,2023,2,Desligamento,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
351,64,2022-02-10,2022,2,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
352,64,2023-08-14,2023,8,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
353,180,2023-10-05,2023,10,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
354,180,2023-11-16,2023,11,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
355,170,2023-08-07,2023,8,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
356,170,2024-01-09,2024,1,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
357,54,2021-11-01,2021,11,Admissão,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
358,54,2023-01-19,2023,1,Desligamento,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
359,205,2024-06-11,2024,6,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
360,205,2024-12-05,2024,12,Desligamento,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
361,198,2024-03-04,2024,3,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
362,198,2024-04-10,2024,4,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
363,284,2026-01-20,2026,1,Admissão,CENTRO DE ENSINO,PROFESSOR(A) NIVEL SUPERIOR EDUCACAO INF,Docente,
364,134,2023-02-01,2023,2,Admissão,CENTRO DE ENSINO,COORDENADOR(A)PEDAGOGICO,Apoio Pedagógico,
365,134,2023-11-23,2023,11,Desligamento,CENTRO DE ENSINO,COORDENADOR(A)PEDAGOGICO,Apoio Pedagógico,
366,133,2023-01-16,2023,1,Admissão,CENTRO DE ENSINO,ASSISTENTE FINANCEIRO,Administrativo,
367,133,2024-08-01,2024,8,Desligamento,CENTRO DE ENSINO,ASSISTENTE FINANCEIRO,Administrativo,
368,183,2023-11-07,2023,11,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
369,183,2024-05-02,2024,5,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
370,228,2024-10-17,2024,10,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
371,228,2025-03-24,2025,3,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
372,172,2023-08-04,2023,8,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
373,172,2024-12-29,2024,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
374,59,2022-02-01,2022,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
375,59,2024-01-31,2024,1,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
376,204,2024-05-13,2024,5,Admissão,CENTRO DE ENSINO,ASSISTENTE FINANCEIRO,Administrativo,
377,204,2024-08-09,2024,8,Desligamento,CENTRO DE ENSINO,ASSISTENTE FINANCEIRO,Administrativo,
378,45,2021-03-01,2021,3,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
379,45,2022-09-09,2022,9,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
380,185,2023-11-17,2023,11,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
381,185,2024-01-26,2024,1,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
382,197,2024-03-01,2024,3,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
383,197,2025-12-11,2025,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
384,193,2024-02-01,2024,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
385,193,2024-12-17,2024,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
386,271,2025-07-30,2025,7,Admissão,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
387,271,2025-09-12,2025,9,Desligamento,CENTRO DE ENSINO,AUX. DE SALA,Apoio Pedagógico,
388,107,2022-08-01,2022,8,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
389,107,2023-01-09,2023,1,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
390,260,2025-03-10,2025,3,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
391,260,2025-06-04,2025,6,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
392,227,2024-10-17,2024,10,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
393,227,2025-03-24,2025,3,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
394,194,2024-02-01,2024,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
395,194,2024-12-17,2024,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A)FUNDAMENTAL I,Docente,
396,273,2025-07-30,2025,7,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
397,273,2025-12-11,2025,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
398,217,2024-09-16,2024,9,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
399,217,2025-02-16,2025,2,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
400,1,2019-06-03,2019,6,Admissão,CENTRO DE ENSINO,PROFESSOR(A) POLIVALENTE - INFANTIL 5,Docente,
401,250,2025-02-03,2025,2,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
402,108,2022-08-01,2022,8,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
403,108,2023-01-09,2023,1,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
404,51,2021-09-10,2021,9,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
405,51,2022-03-23,2022,3,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
406,280,2025-08-15,2025,8,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
407,280,2026-02-03,2026,2,Desligamento,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
408,201,2024-04-01,2024,4,Admissão,CENTRO DE ENSINO,AUXILIAR DE COORDENACAO,Apoio Pedagógico,
409,201,2024-12-27,2024,12,Desligamento,CENTRO DE ENSINO,AUXILIAR DE COORDENACAO,Apoio Pedagógico,
410,142,2023-02-10,2023,2,Admissão,CENTRO DE ENSINO,ASSISTENTE COORDENACAO II,Apoio Pedagógico,
411,142,2023-11-06,2023,11,Desligamento,CENTRO DE ENSINO,ASSISTENTE COORDENACAO II,Apoio Pedagógico,
412,268,2025-06-04,2025,6,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
413,268,2025-11-03,2025,11,Desligamento,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
414,267,2025-05-02,2025,5,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
415,267,2025-06-03,2025,6,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
416,160,2023-05-02,2023,5,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
417,160,2023-06-06,2023,6,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
418,164,2023-06-09,2023,6,Admissão,CENTRO DE ENSINO,ASSISTENTE PEDAGOGICO,Apoio Pedagógico,
419,164,2023-08-29,2023,8,Desligamento,CENTRO DE ENSINO,ASSISTENTE PEDAGOGICO,Apoio Pedagógico,
420,105,2022-08-01,2022,8,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
421,105,2023-01-09,2023,1,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
422,251,2025-02-10,2025,2,Admissão,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
423,251,2025-07-04,2025,7,Desligamento,CENTRO DE ENSINO,APOIO PEDAGOGICO,Apoio Pedagógico,
424,236,2025-01-22,2025,1,Admissão,CENTRO DE ENSINO,PROFESSOR DE EDUCACAO FISICA,Docente,
425,236,2025-08-01,2025,8,Desligamento,CENTRO DE ENSINO,PROFESSOR DE EDUCACAO FISICA,Docente,
426,95,2022-05-23,2022,5,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
427,95,2024-01-31,2024,1,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
428,61,2022-02-08,2022,2,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
429,61,2023-05-02,2023,5,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
430,222,2024-10-02,2024,10,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
431,222,2025-03-24,2025,3,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
432,119,2022-10-03,2022,10,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
433,119,2024-03-01,2024,3,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
434,265,2025-05-06,2025,5,Admissão,CENTRO DE ENSINO,COORDENADOR(A)PEDAGOGICO,Apoio Pedagógico,
435,212,2024-09-09,2024,9,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
436,212,2025-03-24,2025,3,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
437,218,2024-09-17,2024,9,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
438,218,2025-03-24,2025,3,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
439,69,2022-03-02,2022,3,Admissão,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
440,69,2022-04-15,2022,4,Desligamento,CENTRO DE ENSINO,AUX. DE COORDENACAO,Apoio Pedagógico,
441,126,2022-11-10,2022,11,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
442,126,2023-02-07,2023,2,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
443,186,2023-11-20,2023,11,Admissão,CENTRO DE ENSINO,SERVICOS GERAIS,Operacional,
444,186,2024-04-24,2024,4,Desligamento,CENTRO DE ENSINO,SERVICOS GERAIS,Operacional,
445,38,2020-04-01,2020,4,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
446,38,2023-12-18,2023,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
447,24,2020-02-03,2020,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
448,24,2024-01-31,2024,1,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
449,90,2022-05-03,2022,5,Admissão,CENTRO DE ENSINO,COORDENADOR PEDAGOGICO - NIVEL I,Apoio Pedagógico,
450,226,2024-10-02,2024,10,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
451,226,2025-03-24,2025,3,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
452,157,2023-05-03,2023,5,Admissão,CENTRO DE ENSINO,SOCIAL MEDIA,Administrativo,
453,157,2025-03-05,2025,3,Desligamento,CENTRO DE ENSINO,SOCIAL MEDIA,Administrativo,
454,43,2021-02-11,2021,2,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
455,43,2022-01-25,2022,1,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
456,143,2023-02-01,2023,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
457,143,2023-12-18,2023,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
458,78,2022-04-01,2022,4,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
459,78,2023-03-01,2023,3,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
460,87,2022-05-03,2022,5,Admissão,CENTRO DE ENSINO,COORDENADOR(A)PEDAGOGICO,Apoio Pedagógico,
461,181,2023-10-23,2023,10,Admissão,CENTRO DE ENSINO,PORTEIRO,Operacional,
462,70,2022-03-02,2022,3,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
463,70,2023-06-14,2023,6,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
464,27,2020-02-10,2020,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
465,27,2022-09-01,2022,9,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
466,103,2022-08-01,2022,8,Admissão,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
467,103,2023-06-01,2023,6,Desligamento,CENTRO DE ENSINO,ESTAGIARIO,Estagiário,
468,162,2023-06-07,2023,6,Admissão,CENTRO DE ENSINO,ASSISTENTE PEDAGOGICO,Apoio Pedagógico,
469,162,2024-02-21,2024,2,Desligamento,CENTRO DE ENSINO,ASSISTENTE PEDAGOGICO,Apoio Pedagógico,
470,30,2020-02-10,2020,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
471,30,2024-05-13,2024,5,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
472,86,2022-05-02,2022,5,Admissão,CENTRO DE ENSINO,REDATOR (A) DE PUBLICIDADE,Administrativo,
473,86,2022-11-01,2022,11,Desligamento,CENTRO DE ENSINO,REDATOR (A) DE PUBLICIDADE,Administrativo,
474,116,2022-10-03,2022,10,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
475,116,2024-02-07,2024,2,Desligamento,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
476,211,2024-09-02,2024,9,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
477,211,2025-01-02,2025,1,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
478,177,2023-09-21,2023,9,Admissão,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
479,177,2023-12-19,2023,12,Desligamento,CENTRO DE ENSINO,AUX. SERV. GERAIS,Operacional,
480,233,2025-01-10,2025,1,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
481,281,2025-10-13,2025,10,Admissão,CENTRO DE ENSINO,AUX. ADMINISTRATIVO,Administrativo,
482,44,2021-02-24,2021,2,Admissão,CENTRO DE ENSINO,PROFESSOR(A),Docente,
483,44,2021-12-15,2021,12,Desligamento,CENTRO DE ENSINO,PROFESSOR(A),Docente,
484,240,2025-08-13,2025,8,Admissão,CENTRO ELO,PORTEIRO,Operacional,
485,240,2025-10-10,2025,10,Desligamento,CENTRO ELO,PORTEIRO,Operacional,
486,114,2021-02-01,2021,2,Admissão,CENTRO ELO,RECEPCIONISTA,Administrativo,
487,114,2025-08-16,2025,8,Desligamento,CENTRO ELO,RECEPCIONISTA,Administrativo,
488,212,2025-02-03,2025,2,Admissão,CENTRO ELO,AUXILIAR DE COORDENACAO,Apoio Pedagógico,
489,163,2024-02-01,2024,2,Admissão,CENTRO ELO,AUX. DE PORTARIA,Operacional,
490,163,2024-04-09,2024,4,Desligamento,CENTRO ELO,AUX. DE PORTARIA,Operacional,
491,216,2025-02-14,2025,2,Admissão,CENTRO ELO,SOCIAL MEDIA,Administrativo,
492,216,2025-12-23,2025,12,Desligamento,CENTRO ELO,SOCIAL MEDIA,Administrativo,
493,126,2022-03-21,2022,3,Admissão,CENTRO ELO,PORTEIRO,Operacional,
494,126,2022-04-18,2022,4,Desligamento,CENTRO ELO,PORTEIRO,Operacional,
495,136,2022-08-01,2022,8,Admissão,CENTRO ELO,AUX. ADMINISTRATIVO I,Administrativo,
496,136,2022-10-11,2022,10,Desligamento,CENTRO ELO,AUX. ADMINISTRATIVO I,Administrativo,
497,129,2022-05-23,2022,5,Admissão,CENTRO ELO,PROFESSOR,Docente,
498,129,2024-08-07,2024,8,Desligamento,CENTRO ELO,PROFESSOR,Docente,
499,147,2023-04-12,2023,4,Admissão,CENTRO ELO,PROFESSOR,Docente,
500,147,2024-01-23,2024,1,Desligamento,CENTRO ELO,PROFESSOR,Docente,
501,12,2019-02-01,2019,2,Admissão,CENTRO ELO,AUX. DE SALA,Apoio Pedagógico,
502,170,2024-04-03,2024,4,Admissão,CENTRO ELO,AUX. SERV. GERAIS,Operacional,
503,170,2024-12-18,2024,12,Desligamento,CENTRO ELO,AUX. SERV. GERAIS,Operacional,
504,233,2025-06-02,2025,6,Admissão,CENTRO ELO,AUX. ADMINISTRATIVO I,Administrativo,
